SILENT PARTNER,Person,4/6/17,#6584,T2
JUST A STONE'S THROW AWAY,Phrase,4/6/17,#6584,R1
BUBBLES PLANKTON TUNA NEMO,Under the Sea,4/6/17,#6584,R2^
TAKING A TAXI TO THE AIRPORT,What Are You Doing?,4/6/17,#6584,R3*
CLIMBING A TREE,Fun & Games,4/6/17,#6584,T3
RED CARNATIONS,Living Things,4/6/17,#6584,R4
CHOOSE WISELY,Phrase,4/6/17,#6584,BR
THE FOX AND THE HOUND,Movie Title,4/7/17,#6585,T1
LATITUDE AND LONGITUDE,Things,4/7/17,#6585,T2
WORLD FAMOUS RESTAURANTS,Places,4/7/17,#6585,R1
BABY AND CHILI POWDER,Same Name,4/7/17,#6585,R2
OUR FRIENDS WILL BE SO JEALOUS,Phrase,4/7/17,#6585,R3*
ASKING FOR DIRECTIONS,What Are You Doing?,4/7/17,#6585,T3
BACK-TO-BACK VICTORIES,Events,4/7/17,#6585,R4
EXCLUSIVE OFFER,Thing,4/7/17,#6585,BR
FORT WAYNE INDIANA,On the Map,4/10/17,#6586,T1
BRAINSTORMING,What Are You Doing?,4/10/17,#6586,T2
LITTLE HOUSE ON THE PRAIRIE,Title,4/10/17,#6586,R1
LOOK ON THE BRIGHT SIDE OF BACON,Before & After,4/10/17,#6586,R2
I'LL BE BACK IN A WEEK OR TWO,Phrase,4/10/17,#6586,R3*
LAWN FURNITURE,Around the House,4/10/17,#6586,T3
SCHOOL PLAYGROUND,Place,4/10/17,#6586,R4
BUNDLE UP,Phrase,4/10/17,#6586,BR
LITTLE ITALY,On the Map,4/11/17,#6587,T1
GETTING ORGANIZED,What Are You Doing?,4/11/17,#6587,T2
HIT BROADWAY MUSICAL HAMILTON,Show Biz,4/11/17,#6587,R1
CHANCE MINUTE DANCE NAME,Last _____,4/11/17,#6587,R2^
THEY HAVE THE BEST FOOD IN THE WORLD,Phrase,4/11/17,#6587,R3*
BOWL OF CHERRIES,Food & Drink,4/11/17,#6587,T3
PERFECT TRACK RECORD,Thing,4/11/17,#6587,R4
AMONG OTHER THINGS,Phrase,4/11/17,#6587,BR
GREAT SALT LAKE,On the Map,4/12/17,#6588,T1
PROPER INTRODUCTION,Thing,4/12/17,#6588,T2
PATRIOTS WIN THEIR FIFTH SUPER BOWL,Headline,4/12/17,#6588,R1
LAUNDRY & BUCKET LIST,Same Name,4/12/17,#6588,R2
COCONUTS AND SUGARCANE,Food & Drink,4/12/17,#6588,R3*
BUILDING BLOCKS,Fun & Games,4/12/17,#6588,T3
KEEPING GOOD COMPANY,What Are You Doing?,4/12/17,#6588,R4
VICTORY DANCE,Thing,4/12/17,#6588,BR
THE KENTUCKY DERBY,Event,4/13/17,#6589,T1
PERFORMING A MAGIC TRICK,Show Biz,4/13/17,#6589,T2
SNAP CRACKLE POP CULTURE,Before & After,4/13/17,#6589,R1
WE'RE NOT OUT OF THE WOODS YET,Phrase,4/13/17,#6589,R2
SMACK-DAB IN THE MIDDLE OF THE SEA,Place,4/13/17,#6589,R3*
NEWSPAPER HEADLINE,Thing,4/13/17,#6589,T3
THE MUPPETS,Characters,4/13/17,#6589,R4
ANDERSON COOPER,Proper Name,4/13/17,#6589,R5
FIX IT UP,Phrase,4/13/17,#6589,BR
NASHVILLE TENNESSEE,On the Map,4/14/17,#6590,T1
SETTING THE TABLE,What Are You Doing?,4/14/17,#6590,T2
HAND PUPPETS & MARIONETTES,Things,4/14/17,#6590,R1
HORSE CHOCOLATE ROOM AGES,Dark _____,4/14/17,#6590,R2^
HIKING BIKING RAFTING,Fun & Games,4/14/17,#6590,R3*
SCARLETT JOHANSSON,Proper Name,4/14/17,#6590,T3
EAGLES & BEAGLES,Rhyme Time,4/14/17,#6590,R4
A PIECE OF ADVICE,Thing,4/14/17,#6590,BR
CHARGERS & ADAPTERS,Things,4/17/17,#6591,T1
CANADIAN BACON,Food & Drink,4/17/17,#6591,T2
I'VE BEEN EVERYWHERE MAN,Song Lyrics,4/17/17,#6591,R1
LEFT SOUTH RIGHT EAST,Which Way?,4/17/17,#6591,R2^
LOUNGING AT THE PIANO BAR,What Are You Doing?,4/17/17,#6591,R3*
ROCK CLIMBER,Person,4/17/17,#6591,T3
LET'S MAKE SOME NOISE,Phrase,4/17/17,#6591,R4
LIVE PERFORMANCE,Show Biz,4/17/17,#6591,R5
HARD WORK,Thing,4/17/17,#6591,BR
CAIRO EGYPT,On the Map,4/18/17,#6592,T1
KEEP YOUR EYE ON THE BALL,Phrase,4/18/17,#6592,T2
RUNNING THE OBSTACLE COURSE,Fun & Games,4/18/17,#6592,R1
CARDBOARD TOOL MAIL SOAP,Lots And Lots Of Boxes,4/18/17,#6592,R2^
REFRESHING GUAVA PUNCH,Food & Drink,4/18/17,#6592,R3*
POCKET DICTIONARY,Thing,4/18/17,#6592,T3
GETTING ALL DRESSED UP,What Are You Doing?,4/18/17,#6592,R4
WAY OVER YONDER,Phrase,4/18/17,#6592,BR
BANGKOK THAILAND,On the Map,4/19/17,#6593,T1
NEEDLE AND THREAD,Around the House,4/19/17,#6593,T2
BABY WE WERE BORN TO RUN,Song Lyrics,4/19/17,#6593,R1
MILKSHAKE LEMONADE GULP SODA,I'm Thirsty,4/19/17,#6593,R2^
UNIQUE LOCAL ACCENT,Thing,4/19/17,#6593,R3*
ENGLISH MUFFIN,Food & Drink,4/19/17,#6593,T3
THE WINNER'S CIRCLE,Place,4/19/17,#6593,R4
VINTAGE BOUTIQUE,Place,4/19/17,#6593,BR
CAPE TOWN SOUTH AFRICA,On the Map,4/20/17,#6594,T1
PACK A SNACK,Rhyme Time,4/20/17,#6594,T2
GETTING THE ATTENTION I DESERVE,Phrase,4/20/17,#6594,R1
DO YOU SPEAK FRENCH TOAST,Before & After,4/20/17,#6594,R2
NATURE AND NIGHTLIFE,Things,4/20/17,#6594,R3*
BOSOM BUDDY,Person,4/20/17,#6594,T3
DON'T WORRY BE HAPPY,Song Title,4/20/17,#6594,R4
HARMONICA PLAYER,Person,4/20/17,#6594,BR
MEXICO CITY,On the Map,4/21/17,#6595,T1
CRISPY GARLIC BREAD,Food & Drink,4/21/17,#6595,T2
PUTTING MY BEST FOOT FORWARD,What Are You Doing?,4/21/17,#6595,R1
PEKING DUCK AND COVER,Before & After,4/21/17,#6595,R2
COLORFUL CORAL REEFS,Living Things,4/21/17,#6595,R3*
TRAVEL HAIR DRYER,Thing,4/21/17,#6595,T3
FINISHING A MARATHON,Event,4/21/17,#6595,R4
PART-TIME STUDENT,Person,4/21/17,#6595,R5
FLICKERING BULB,Thing,4/21/17,#6595,BR
MIAMI VICE,TV Title,4/24/17,#6596,T1
SHOWER GEL,Around the House,4/24/17,#6596,T2
HANDWRITTEN THANK-YOU NOTE,Thing,4/24/17,#6596,R1
GENIE IN A BOTTLE-NOSED DOLPHIN,Before & After,4/24/17,#6596,R2
SCUBA DIVING ALL DAY LONG,Fun & Games,4/24/17,#6596,R3*
THE COWARDLY LION,Character,4/24/17,#6596,T3
WORKING UP A SWEAT,What Are You Doing?,4/24/17,#6596,R4
DON'T ROCK THE BOAT,Phrase,4/24/17,#6596,R5
MAJOR IMPACT,Thing,4/24/17,#6596,BR
TERRIFIC TALLAHASSEE,Place,4/25/17,#6597,T1
COLORING BOOK,Thing,4/25/17,#6597,T2
SOMERSAULT TUMBLE ROLL FLIP,Head Over Heels,4/25/17,#6597,R1^
GOLDEN RETRIEVER WAGGING ITS TAIL,Living Thing,4/25/17,#6597,R2
DELICIOUS WINE AND SEAFOOD,Food & Drink,4/25/17,#6597,R3*
THE MOMENT OF TRUTH,Phrase,4/25/17,#6597,T3
NOODLES & STRUDELS,Rhyme Time,4/25/17,#6597,R4
MAKING RESERVATIONS,What Are You Doing?,4/25/17,#6597,R5
JOIN THE PARTY,Phrase,4/25/17,#6597,BR
HOME SWEET HOME,Phrase,4/26/17,#6598,T1
STREET FESTIVAL,Event,4/26/17,#6598,T2
I DO NOT LIKE GREEN EGGS AND HAM,Quotation,4/26/17,#6598,R1
WHO WHAT WHERE WHEN & WHY,Same Letter,4/26/17,#6598,R2
CHOOSING AN ARRIVAL DATE,What Are You Doing?,4/26/17,#6598,R3*
SHORT-ORDER COOK,Occupation,4/26/17,#6598,T3
CERAMIC COFFEE MUG,In the Kitchen,4/26/17,#6598,R4
GOOD QUESTION,Thing,4/26/17,#6598,BR
TAMPA BAY BUCCANEERS,Proper Name,4/27/17,#6599,T1
STOCKS & BONDS,Things,4/27/17,#6599,T2
MARSHMALLOWS MATCHES LOGS WICK,On Fire!,4/27/17,#6599,R1^
PEELING AN ORANGE,What Are You Doing?,4/27/17,#6599,R2
ATLANTIC & PACIFIC OCEANS,On the Map,4/27/17,#6599,R3*
CROSSING GUARD,Person,4/27/17,#6599,T3
THAT MAY TAKE THE CAKE,Rhyme Time,4/27/17,#6599,R4
DECORATIVE PILLOWS,Around the House,4/27/17,#6599,R5
INFORMATION OVERLOAD,Phrase,4/27/17,#6599,BR
THE EVERGLADES,On the Map,4/28/17,#6600,T1
PERSONAL TRAINER,Occupation,4/28/17,#6600,T2
PITCHING HORSESHOES,Fun & Games,4/28/17,#6600,R1
PUPILS LASHES LIDS BAGS,The Eyes Have It,4/28/17,#6600,R2^
TROPICAL FRUIT SMOOTHIE,Food & Drink,4/28/17,#6600,R3*
ERNEST HEMINGWAY,Proper Name,4/28/17,#6600,T3
SCIENCE AND TECHNOLOGY,Things,4/28/17,#6600,R4
LET'S COOPERATE,Phrase,4/28/17,#6600,R5
POISED TO WIN,Phrase,4/28/17,#6600,BR
WELCOME TO THE ALOHA STATE,Phrase,5/1/17,#6601,T1
WEDDING CEREMONY,Event,5/1/17,#6601,T2
PALMS PINEAPPLES PARADISE,Same Letter,5/1/17,#6601,R1
TAKING A TOUR OF A COFFEE FARM,What Are You Doing?,5/1/17,#6601,R2
SUBLIME BLUE LAGOONS,Places,5/1/17,#6601,R3*
BUNGEE JUMPING,Fun & Games,5/1/17,#6601,T3
SOFT COTTON BATHROBE,Around the House,5/1/17,#6601,R4
VIVID COLOR,Thing,5/1/17,#6601,BR
ROARING WATERFALLS,Things,5/2/17,#6602,T1
COSTUME CONTEST,Event,5/2/17,#6602,T2
CUPCAKES WITH SPRINKLES,Food & DrinK,5/2/17,#6602,R1
LOBSTER PASTA TEA RICE,In Hot Water,5/2/17,#6602,R2^
BREATHTAKING NATIONAL PARKS,Places,5/2/17,#6602,R3*
JOHNNY DEPP,Proper Name,5/2/17,#6602,T3
BABY PICTURES,Around the House,5/2/17,#6602,R4
JUST A QUICK PEEK,Phrase,5/2/17,#6602,BR
HULA DANCING,Fun & Games,5/3/17,#6603,T1
CAST OF CHARACTERS,Show Biz,5/3/17,#6603,T2
RUBBER DUCKIE YOU'RE THE ONE,Song Lyrics,5/3/17,#6603,R1
WORLD VOLCANO HILL ROOF,I'm On Top Of It,5/3/17,#6603,R2^
ANCIENT MAYAN RUINS,Things,5/3/17,#6603,R3*
HAPPY CAMPERS,People,5/3/17,#6603,T3
HOT BUTTERED POPCORN,Food & Drink,5/3/17,#6603,R4
PUFFY CHEEKS,Things,5/3/17,#6603,BR
GOING PADDLEBOARDING,Fun & Games,5/4/17,#6604,T1
PEARL EARRINGS,Things,5/4/17,#6604,T2
AMERICAN SWEET DAY PIPE,Dreams,5/4/17,#6604,R1^
THE MOST BEAUTIFUL SUNSETS,Events,5/4/17,#6604,R2
GAZING AT DRAMATIC LANDSCAPES,What Are You Doing?,5/4/17,#6604,R3*
MILKY WAY GALAXY,Place,5/4/17,#6604,T3
I'M WALKING ON AIR,Phrase,5/4/17,#6604,R4
MY FAVORITE HANDBAG,Thing,5/4/17,#6604,BR
WHITE SAND BEACHES,Places,5/5/17,#6605,T1
TOTAL STRANGERS,People,5/5/17,#6605,T2
SITTING ON A GOLD MINE,Phrase,5/5/17,#6605,R1
MACADAMIA NUTS AND BOLTS,Before & After,5/5/17,#6605,R2
WADING IN TURQUOISE WATER,Fun & Games,5/5/17,#6605,R3*
TALENT SEARCH,Event,5/5/17,#6605,T3
BUSINESS PROPOSITION,Thing,5/5/17,#6605,R4
ICE CUBES TRAYS & MOLDS,In the Kitchen,5/5/17,#6605,R5
PAVED ROADWAY,Thing,5/5/17,#6605,BR
I FEEL FANTASTIC,Phrase,5/8/17,#6606,T1
WARM APPLE TURNOVER,Food & Drink,5/8/17,#6606,T2
REJUVENATING BODY WRAP,Thing,5/8/17,#6606,R1
STEAM AND WIGGLE ROOM,Same Name,5/8/17,#6606,R2
FLYING A KITE ON THE BEACH,Fun & Games,5/8/17,#6606,R3*
MINIATURE POODLE,Living Thing,5/8/17,#6606,T3
CARRYING THE DAY,What Are You Doing?,5/8/17,#6606,R4
PROM GOWN,Thing,5/8/17,#6606,BR
TAKING A MUD BATH,What Are You Doing?,5/9/17,#6607,T1
GUILTY PLEASURE,Thing,5/9/17,#6607,T2
EGG WHITE SPINACH OMELET,Food & Drink,5/9/17,#6607,R1
LUCKY BREAK DANCING,Before & After,5/9/17,#6607,R2
IT DOESN'T GET BETTER THAN THAT,Phrase,5/9/17,#6607,R3*
SPONGEBOB SQUAREPANTS,Character,5/9/17,#6607,T3
FULL-LENGTH MIRROR,Around the House,5/9/17,#6607,R4
BACK AT WORK,Phrase,5/9/17,#6607,BR
ROBES & SLIPPERS,Things,5/10/17,#6608,T1
GUEST BEDROOM,Place,5/10/17,#6608,T2
CARPET VELVET EYE WINE,Red _____,5/10/17,#6608,R1^
BIDDING IN AN ONLINE AUCTION,What Are You Doing?,5/10/17,#6608,R2
THIS IS ONE HAPPY ISLAND,Phrase,5/10/17,#6608,R3*
MY FUNNY HONEY,Rhyme Time,5/10/17,#6608,T3
MORNING GLORIES,Living Things,5/10/17,#6608,R4
HOT PROPERTY,Thing,5/10/17,#6608,BR
GETTING COMFORTABLE,What Are You Doing?,5/11/17,#6609,T1
BE STILL MY HEART,Phrase,5/11/17,#6609,T2
CRANBERRY ORANGE SCONES,Food & Drink,5/11/17,#6609,R1
ORGANIC SOY GOAT SKIM,Got Milk?,5/11/17,#6609,R2^
TRULY SPECTACULAR VIEWS,Things,5/11/17,#6609,R3*
TOM SELLECK,Proper Name,5/11/17,#6609,T3
PERFECT GENTLEMAN,Person,5/11/17,#6609,R4
BUFFALO AND ITHACA,On the Map,5/11/17,#6609,BR
CIRCUIT TRAINING,Fun & Games,5/12/17,#6610,T1
COMPETITIVE EDGE,Thing,5/12/17,#6610,T2
I HAVE THIS DOWN TO A SCIENCE,Phrase,5/12/17,#6610,R1
TURKEYS FLOWERS WEST OATS,Wild _____,5/12/17,#6610,R2^
BUTTERFLIES AND TREE FROGS,Living Things,5/12/17,#6610,R3*
BLUEBERRY MUFFIN,Food & Drink,5/12/17,#6610,T3
HITTING THE HIGH NOTES,What Are You Doing?,5/12/17,#6610,R4
BOULDER COLORADO,On the Map,5/12/17,#6610,R5
MAIN STREET,Place,5/12/17,#6610,R6
MOVE FORWARD,Phrase,5/12/17,#6610,BR
AND ALL THAT JAZZ,Song Title,5/15/17,#6611,T1
HALF EMPTY OR HALF FULL?,Phrase,5/15/17,#6611,T2
CHICAGO CUBS WORLD SERIES CHAMPIONS!,Headline,5/15/17,#6611,R1
PROFESSIONAL PARTY PLANNER,Same Letter,5/15/17,#6611,R2
KICKING BACK IN MY CABANA,What Are You Doing?,5/15/17,#6611,R3*
OPRAH'S BOOK CLUB,Thing,5/15/17,#6611,T3
ITALIAN BEEF SANDWICH,Food & Drink,5/15/17,#6611,R4
BEAUTY PARLOR,Place,5/15/17,#6611,R5
PACKAGE DEAL,Thing,5/15/17,#6611,BR
MAGNIFICENT MILE,Place,5/16/17,#6612,T1
LIVING THE DREAM,What Are You Doing?,5/16/17,#6612,T2
TANGO SALSA POLKA TAP,May I Have This Dance?,5/16/17,#6612,R1^
BASKETBALL LEGEND MICHAEL JORDAN,Proper Name,5/16/17,#6612,R2
SOME THINGS YOU'LL NEVER FORGET,Phrase,5/16/17,#6612,R3*
CREAM OF WHEAT,Food & Drink,5/16/17,#6612,T3
ENGLISH PROFESSOR,Occupation,5/16/17,#6612,R4
THE UPPER HAND,Phrase,5/16/17,#6612,BR
MY KIND OF TOWN,Song Lyrics,5/17/17,#6613,T1
VINCE VAUGHN,Proper Name,5/17/17,#6613,T2
TRIPLE CHOCOLATE BROWNIE,Food & Drink,5/17/17,#6613,R1
CROWN TOUPEE HAT CAP,Off the Top Of My Head,5/17/17,#6613,R2^
BIKINIS AND BOARD SHORTS,Things,5/17/17,#6613,R3*
HOLDING ALL THE CARDS,What Are You Doing?,5/17/17,#6613,T3
KNOCK IT OUT OF THE PARK,Phrase,5/17/17,#6613,R4
AEROSPACE ENGINEER,Occupation,5/17/17,#6613,R5
WALK ON BY,Phrase,5/17/17,#6613,BR
LAKE SHORE DRIVE,On the Map,5/18/17,#6614,T1
PLEASED AS PUNCH,Phrase,5/18/17,#6614,T2
PLENTY OF PIZZA PUFFS,Food & Drink,5/18/17,#6614,R1
HERO VILLAIN BOWL MAN,Super!,5/18/17,#6614,R2^
A DAY OF SUNSHINE AND SMILES,Event,5/18/17,#6614,R3*
PRIVATE EYE,Occupation,5/18/17,#6614,T3
BRAGGING RIGHTS,Things,5/18/17,#6614,R4
GO WITH YOUR FIRST CHOICE,Phrase,5/18/17,#6614,BR
CRACKER JACK,Food & Drink,5/19/17,#6615,T1
SEQUELS & PREQUELS,Show Biz,5/19/17,#6615,T2
SPRING FLOWER ARRANGEMENT,Around the House,5/19/17,#6615,R1
SNOW WHITE SOX,Before & After,5/19/17,#6615,R2
EXCEPTIONAL LOCATION,Place,5/19/17,#6615,R3*
SILVER DOLLARS,Things,5/19/17,#6615,T3
BEAGLES AND RETRIEVERS,Rhyme Time,5/19/17,#6615,R4
TOUGH ACT TO FOLLOW,Phrase,5/19/17,#6615,R5
OUT OF FOCUS,Phrase,5/19/17,#6615,BR
FENWAY PARK,Landmark,5/22/17,#6616,T1
MATT DAMON AS JASON BOURNE,Star & Role,5/22/17,#6616,T2
INCREDIBLE OVERTIME VICTORY,Headline,5/22/17,#6616,R1
MOBILE GLOBE CONE PEAS,Snow _____,5/22/17,#6616,R2^
THE IDEAL HOLIDAY,Event,5/22/17,#6616,R3*
PLAYING FOR KEEPS,What Are You Doing?,5/22/17,#6616,T3
SWEET SMELL OF SUCCESS,Phrase,5/22/17,#6616,R4
PATCHWORK,Thing,5/22/17,#6616,BR
HARVARD YARD,Landmark,5/23/17,#6617,T1
BUTTERMILK FRIED CHICKEN,Food & Drink,5/23/17,#6617,T2
IT'S BEEN SUCH A LONG TIME,Song Lyrics,5/23/17,#6617,R1
LET'S PAINT THE TOWN RED SOX,Before & After,5/23/17,#6617,R2
SPENDING THE ENTIRE DAY RELAXING,What Are You Doing?,5/23/17,#6617,R3*
RALPH WALDO EMERSON,Proper Name,5/23/17,#6617,T3
DO-IT-YOURSELF PROJECT,Thing,5/23/17,#6617,R4
BOUQUET,Thing,5/23/17,#6617,BR
WICKED AWESOME,Phrase,5/24/17,#6618,T1
OPENING CREDITS,Show Biz,5/24/17,#6618,T2
THE MIDNIGHT RIDE OF PAUL REVERE,Event,5/24/17,#6618,R1
WINDY UNPREDICTABLE WARM COLD,_____ Weather,5/24/17,#6618,R2^
GO ASHORE AND EXPLORE,Rhyme Time,5/24/17,#6618,R3*
CRISPY PORK BELLY,Food & Drink,5/24/17,#6618,T3
WE CAN CHANGE THE WORLD,Song Lyrics,5/24/17,#6618,R4
BACKGAMMON SET,Fun & Games,5/24/17,#6618,R5
VERY THICK FOG,Thing,5/24/17,#6618,BR
RIDING IN A SWAN BOAT,Fun & Games,5/25/17,#6619,T1
HOT CHOCOLATE,Food & Drink,5/25/17,#6619,T2
HAPPILY EVER AFTER SCHOOL,Before & After,5/25/17,#6619,R1
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Proper Name,5/25/17,#6619,R2
AUTHENTIC HAWAIIAN VIBE,Thing,5/25/17,#6619,R3*
WEB DEVELOPER,Occupation,5/25/17,#6619,T3
MORE THAN I BARGAINED FOR,Phrase,5/25/17,#6619,R4
YOU HAVE MY WORD,Phrase,5/25/17,#6619,BR
SAMUEL ADAMS,Proper Name,5/26/17,#6620,T1
TRACK AND FIELD,Fun & Games,5/26/17,#6620,T2
THE HUB OF THE SOLAR SYSTEM,Title,5/26/17,#6620,R1
COCONUT WRINKLE ICE SOUR,____ Cream,5/26/17,#6620,R2^
I JUST WON A TRIP TO THE BAHAMAS!,Phrase,5/26/17,#6620,R3*
REHEARSAL DINNER,Event,5/26/17,#6620,T3
PULLING BACK THE CURTAIN,What Are You Doing?,5/26/17,#6620,R4
BEFORE DAWN,Phrase,5/26/17,#6620,BR
MANHATTAN CLAM CHOWDER,Food & Drink,5/29/17,#6621,T1
HUGH JACKMAN AS LOGAN,Star & Role,5/29/17,#6621,T2
MEET ME TONIGHT IN ATLANTIC CITY,Song Lyrics,5/29/17,#6621,R1
SNORING SUNRISE DOGS KIDS,Wake Up!,5/29/17,#6621,R2^
STUNNING UNDERWATER WORLDS,Places,5/29/17,#6621,R3*
LAKE MICHIGAN,On the Map,5/29/17,#6621,T3
DRIVING A HARD BARGAIN,What Are You Doing?,5/29/17,#6621,R4
OVERCOMING OBSTACLES,What Are You Doing?,5/29/17,#6621,BR
THE BLUEGRASS STATE,Place,5/30/17,#6622,T1
ROLLING UP MY SLEEVES,What Are You Doing?,5/30/17,#6622,T2
BLACK LEATHER JACKET,Around the House,5/30/17,#6622,R1
EXECUTIVE ORDER OF CURLY FRIES,Before & After,5/30/17,#6622,R2
TRANQUILITY AND SERENITY,Things,5/30/17,#6622,R3*
CAPTAIN KIRK,Character,5/30/17,#6622,T3
BOTTOM OF THE NINTH,Phrase,5/30/17,#6622,R4
ANOTHER ONE BITES THE DUST,Song Lyrics,5/30/17,#6622,R5
HEAR US OUT,Phrase,5/30/17,#6622,BR
VALLEY FORGE,Landmark,5/31/17,#6623,T1
DISTINGUISHED SERVICE,Thing,5/31/17,#6623,T2
SETTING A WORLD RECORD,Event,5/31/17,#6623,R1
TAX RETURN OF THE JEDI,Before & After,5/31/17,#6623,R2
GOING FOR A HIKE IN THE JUNGLE,What Are You Doing?,5/31/17,#6623,R3*
JOHN GOODMAN,Proper Name,5/31/17,#6623,T3
CHARMING CHARACTER,Person,5/31/17,#6623,R4
VACUUM BAGS,Things,5/31/17,#6623,BR
ARIZONA & DAYTONA,Rhyme Time,6/1/17,#6624,T1
PLAYING SCRABBLE,Fun & Games,6/1/17,#6624,T2
LEAVING YOUR MARK WAHLBERG,Before & After,6/1/17,#6624,R1
NOTHING SUCCEEDS LIKE SUCCESS,Phrase,6/1/17,#6624,R2
A SPLENDID SUNSET CRUISE,Event,6/1/17,#6624,R3*
HONEY-GLAZED HAM,Food & Drink,6/1/17,#6624,T3
THE GOLDEN TOUCH,Thing,6/1/17,#6624,R4
ON OUR BEHALF,Phrase,6/1/17,#6624,BR
MADE IN AMERICA,Phrase,6/2/17,#6625,T1
GREY'S ANATOMY,TV Title,6/2/17,#6625,T2
JUST ONE BIG HAPPY FAMILY,People,6/2/17,#6625,R1
CLOUDS ASTRONAUTS RAFT BOAT,Things That Float,6/2/17,#6625,R2^
WATERFRONT RESTAURANTS AND BARS,Places,6/2/17,#6625,R3*
MILKING A COW,What Are You Doing?,6/2/17,#6625,T3
CHICKPEAS AND SWISS CHEESE,Rhyme Time,6/2/17,#6625,R4
JUICY PEACH,Food & Drink,6/2/17,#6625,BR
UNDER THE BOARDWALK,Song Title,6/5/17,#6626,T1
MAKE A GO OF IT,Phrase,6/5/17,#6626,T2
CHASING AN ICE CREAM TRUCK,What Are You Doing?,6/5/17,#6626,R1
PARADES PICNICS PARTIES,Same Letter,6/5/17,#6626,R2
HEAVENLY PAPAYAS,Food & Drink,6/5/17,#6626,R3*
HIGH SCHOOL REUNION,Event,6/5/17,#6626,T3
EXCLUSIVE FIRST LOOK,Thing,6/5/17,#6626,R4
OFFBEAT APPROACH,Thing,6/5/17,#6626,BR
BUILDING A TREE HOUSE,Fun & Games,6/6/17,#6627,T1
SATISFIED CUSTOMER,Person,6/6/17,#6627,T2
NO MORE PENCILS NO MORE BOOKS,Song Lyrics,6/6/17,#6627,R1
ONE SMART COOKIE DOUGH,Before & After,6/6/17,#6627,R2
SHIMMERING AQUA SEAS,Places,6/6/17,#6627,R3*
SITTING PRETTY,What Are You Doing?,6/6/17,#6627,T3
THE PROOF IS IN THE PUDDING,Phrase,6/6/17,#6627,R4
HUGE FAVOR,Thing,6/6/17,#6627,BR
THROWING WATER BALLOONS,Fun & Games,6/7/17,#6628,T1
THE STARRING ROLE,Show Biz,6/7/17,#6628,T2
SURFER GIRL BY THE BEACH BOYS,Song/Artist,6/7/17,#6628,R1
GUEST SLIPPERS CALL KEYS,House _____,6/7/17,#6628,R2^
LEIS LUAUS LEISURE,Same Letter,6/7/17,#6628,R3*
MOTHER-IN-LAW,Person,6/7/17,#6628,T3
HAVING A FIELD DAY,What Are You Doing?,6/7/17,#6628,R4
HANG ON TO YOUR HATS,Phrase,6/7/17,#6628,R5
WICHITA AND TOPEKA,On the Map,6/7/17,#6628,BR
MINIATURE GOLF,Fun & Games,6/8/17,#6629,T1
PLANTING A GARDEN,What Are You Doing?,6/8/17,#6629,T2
HEADS I WIN TAILS YOU LOSE,Phrase,6/8/17,#6629,R1
BOOMER ELEPHANT FACE BUMP,Baby _____,6/8/17,#6629,R2^
SCENIC DRIVE ALONG THE COAST,Event,6/8/17,#6629,R3*
FOREST RANGER,Occupation,6/8/17,#6629,T3
OLD-FASHIONED APPLE PIE,Food & Drink,6/8/17,#6629,R4
AWKWARD MOMENT,Thing,6/8/17,#6629,BR
SATURDAY IN THE PARK,Song Title,6/9/17,#6630,T1
PLAYING GUITAR,What Are You Doing?,6/9/17,#6630,T2
DRAWING SKATE DART GAME,_____ Board,6/9/17,#6630,R1^
DOUBLE FEATURE AT THE MOVIE THEATER,Event,6/9/17,#6630,R2
SALSA DANCING LESSONS,Fun & Games,6/9/17,#6630,R3*
EMMA WATSON,Proper Name,6/9/17,#6630,T3
IT'S BEEN A BANNER YEAR,Phrase,6/9/17,#6630,R4
BEYOND COMPARE,Phrase,6/9/17,#6630,BR
